Year, Company, Brand, FloorPlan, Msrp, Discount, Stock-Number, Unit Type, Location, Dealer, Date
2024,thor,inception,N/A,38da,361021,224995,M78449,classCGas,Lubbock TX,BlueCompass RV,2024-10-12
2024,thor,inception,N/A,38fx,361021,224995,M79873,classCGas,Lubbock TX,BlueCompass RV,2024-10-12
2025,tiffin motorhomes,allegro,N/A,38ab,389371,319995,M89853,classCGas,Lubbock TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42958,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42955,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42957,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2200s,118457,79989,MHS42959,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,132435,79989,MHS42889,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,132435,79989,MHS42884,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,chateau,N/A,25v,146554,82499,MHS42266,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,132435,82989,MHS42886,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,82999,MHS42779,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22cf,134003,82999,MHS42775,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,le,2851s,129703,84949,41779,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,132435,84989,MHS42887,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,132435,84989,MHS42888,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,84995,MHS42771,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,84995,MHS42772,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,84995,MHS42773,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,84995,MHS42776,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22af,134003,84995,MHS42777,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22cf,134003,84995,MHS42769,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22cf,134003,84995,MHS42770,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,22cf,134003,84995,MHS42778,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,N/A,2381,136220,84999,41778,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,chateau,N/A,26x,153551,85199,MHS42295,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,four,winds,26x,153551,85199,MHS42293,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,four,winds,26x,153551,85199,MHS42294,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,four,winds,26x,153679,85199,41559,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,east to west,entrada,m-class,24rl,151962,89949,MHS42527,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,gulf stream rv,bt,cruiser,5230,144682,89989,MHS42209,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,22e,132473,89989,MHS42916,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,geneva,N/A,28vt,152460,89989,MHS42432,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,92499,MHS42878,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,92499,MHS42879,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,chateau,N/A,31w,159114,94499,MHS42219,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,le,ford,136359,94699,41780,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,gulf stream rv,bt,cruiser,5230,150990,94989,MHS42210,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,gulf stream rv,bt,cruiser,5255,150069,94989,MHS42213,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,95989,MHS42880,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,22e,132473,97313,MHS42915,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,nexus,phantom,N/A,29p,161807,97889,MHS42598,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,28a,150010,97999,MHS42282,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,28a,150010,97999,MHS42283,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,28a,150010,97999,MHS42284,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,28a,150010,97999,MHS42281,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,nexus,phantom,N/A,30p,164947,99789,MHS42599,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,gulf stream rv,bt,cruiser,5245,158055,99989,MHS42216,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,four,winds,31mv,171694,99989,MHS42287,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,99989,MHS42883,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,99989,MHS42881,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,24vt,150435,99989,MHS42882,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,99989,MHS42872,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,99989,MHS42873,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,entegra,odyssey,N/A,25r,167841,101499,MHS42139,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,26x,158741,103899,MHS42296,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2950ok,150711,104499,MHS42960,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,le,ford,145969,104989,41781,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,25v,151848,104995,MHS42267,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,25v,151848,104995,MHS42269,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,25v,151848,104995,MHS42270,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,104999,MHS42874,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,104999,MHS42875,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,104999,MHS42876,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,28vt,158535,104999,MHS42877,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,nexus,viper,N/A,27v,177924,106499,MHS42600,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,31vt,170685,106499,MHS42870,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,31vt,170685,106499,MHS42869,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,107499,MHS42570,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,107499,MHS42571,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,N/A,ford,149911,108999,MHS42416,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,nexus,viper,N/A,29v,181326,109499,MHS42601,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,lc28,167442,109499,MHS42911,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,N/A,ford,152151,109989,MHS42413,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,109989,MHS42572,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,109989,MHS42866,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,109989,MHS42867,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,28z,159784,113738,MHS42277,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,28z,157322,113738,MHS42278,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,28z,159784,113738,MHS42273,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,28z,157322,113738,MHS42274,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,forest river,forester,N/A,3011ds,158584,114989,MHS42408,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,114999,MHS42868,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,31vt,170685,114999,MHS42871,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,lc28,167441,114999,MHS42912,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,31wv,176764,115499,MHS42292,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,entegra,esteem,N/A,27u,198787,117999,MHS42160,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,27p,160673,118463,MHS42917,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,27p,160673,118463,MHS42918,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,27p,160673,118463,MHS42919,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,27p,160673,118463,MHS42920,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2501ts,165581,119989,MHS42808,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2501ts,165581,119989,MHS42809,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,chateau,N/A,31mv,173764,119989,MHS42286,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23jg,177428,119989,MHS42493,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23tw,176453,119989,MHS42350,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23tw,176453,119989,MHS42494,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23tw,175328,119989,MHS42496,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,31mv,173764,119989,MHS42288,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,175328,119989,MHS42344,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,176453,119989,MHS42487,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,175328,119989,MHS42489,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,178553,119989,MHS42490,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,24kb,175928,119989,MHS42486,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,24b,175803,119995,MHS42722,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,24b,172360,119995,MHS42732,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,24b,172060,119995,MHS42733,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,24b,171617,119995,MHS42716,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,24b,172803,119995,MHS42715,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,27u,176860,119995,MHS42714,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,27u,176417,119995,MHS42727,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,27u,181346,119995,MHS42721,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,29v,175585,119995,MHS42726,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,29v,174309,119995,MHS42725,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,29v,176328,119995,MHS42720,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,31f,177535,119995,MHS42717,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,31f,181721,119995,MHS42718,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,31f,177235,119995,MHS42723,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,31f,181278,119995,MHS42728,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,27u,171564,120899,MHS42970,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2441ds,162146,121999,MHS42806,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2501ts,162889,121999,MHS42810,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,31wv,176764,122619,MHS42290,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,27u,171952,124989,MHS42968,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,29f,169573,124989,MHS42973,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3011ds,174274,124989,MHS42818**,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,29v,175142,124995,MHS42736,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,27u,171952,124999,MHS42969,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,29f,169185,124999,MHS42971,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,fleetwood rv,altitude,N/A,29f,169573,124999,MHS42972,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2441ds,165581,124999,MHS42805,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2441ds,165581,124999,MHS42807,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2501ts,165581,124999,MHS42811,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,ford,165581,124999,MHS42415,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2861ds,169196,126999,MHS42813,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,ford,169196,126999,MHS42412,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3051s,170396,127999,41782,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,24kb,178553,128813,MHS42423,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,24kb,178553,128813,MHS42425,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2861ds,171889,128999,MHS42812,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2861ds,171889,128999,MHS42814,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2861ds,171889,128999,MHS42815,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3011ds,171581,128999,MHS42819,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23tw,188446,129989,MHS42459,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,23tw,188446,129989,MHS42495,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,188446,129989,MHS42343,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,23tw,188446,129989,MHS42488,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,24kb,188446,129989,MHS42485,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3011ds,174274,129999,MHS42820,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3011ds,174274,129999,MHS42821,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3051s,173681,129999,MHS42816,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,3051s,173681,129999,MHS42817,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,202735,134989,MHS42693,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,201992,134989,MHS42696,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,201992,134989,MHS42701,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,202735,134989,MHS42705,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,202735,134989,MHS42706,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,201992,134989,MHS42707,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,27u,202735,134989,MHS42700**,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,203703,134995,MHS42697,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,203703,134995,MHS42698,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,202960,134995,MHS42702,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,202960,134995,MHS42712,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,kw29,197904,134995,MHS42906,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,kw29,197904,134995,MHS42907,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,lf31,197904,134995,MHS42913,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,lf31,197904,134995,MHS42914,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,ws31,196854,134995,MHS42909,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,ws31,196854,134995,MHS42910,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,203703,135989,MHS42695,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,24kb,190546,137807,MHS42426,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,29v,203553,139989,MHS42694,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,esteem,N/A,31f,204918,139989,MHS42703,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,compass,N/A,22mt,199410,139995,MHS42517,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,22mt,198266,139995,MHS42516,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,quantum,N/A,kw29,197904,145232,MHS42908,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,forest river,forester,N/A,2401bds,213149,151499,MHS43061,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2024,thor,magnitude,N/A,ax29,287573,164989,MHS42389,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,condor,N/A,22t,248003,169890,MHS42836,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,condor,N/A,22t,248003,169995,MHS42837,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,25r,172277,N/A,MHS42734,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,condor,N/A,22t,258489,174999,MHS42838,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,25r,175960,N/A,MHS42724,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,30z,178848,N/A,MHS42729,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,30z,178848,N/A,MHS42735,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,30z,178848,N/A,MHS42719,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,29v,180071,N/A,MHS42731,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,entegra,odyssey,N/A,30z,182591,N/A,MHS42730,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,thor,gemini,N/A,22mt,200610,N/A,MHS42427,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,dynamax,europa,N/A,32kd,375897,279989,MHS42396,classCGas,Alvarado TX,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108786,76900,M88694,classCGas,Colorado Springs CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108786,76900,M88672,classCGas,Colorado Springs CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2200s,112365,83900,M91529,classCGas,Colorado Springs CO,BlueCompass RV,2024-10-12
2024,east to west,entrada,N/A,3100fb,146862,102900,M79242,classCGas,Colorado Springs CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2950ok,150900,119900,M92119,classCGas,Colorado Springs CO,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,123885,72995,M94506,classCGas,St. Louis MO,BlueCompass RV,2024-10-12
2024,thor,geneva,N/A,24vt,144885,84995,M77772,classCGas,St. Louis MO,BlueCompass RV,2024-10-12
2024,thor,geneva,N/A,31vt,165285,94995,M77775,classCGas,St. Louis MO,BlueCompass RV,2024-10-12
2025,forest river,sunseeker,le,ford,144850,102503,M92156,classCGas,St. Louis MO,BlueCompass RV,2024-10-12
2025,forest river,sunseeker,classic,ford,173155,119673,M91077,classCGas,St. Louis MO,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,22vt,123885,79995,M90766,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,22e,134604,89995,M91079,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,28a,148067,104995,M92238,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,114995,M94519,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2025,thor,geneva,N/A,29vt,172335,114995,M94492,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2025,thor,four,winds,31ev,173597,117995,M90757,classCGas,Tyler TX,BlueCompass RV,2024-10-12
2023,east to west,entrada,m-class,24rl,148380,89743,C27375,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2024,east to west,entrada,N/A,3100fb,149787,99743,M84158,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2950ok,150810,111743,M83929,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,2950ok,150683,118743,M83930,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,3100fb,152832,118743,M83925,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2024,thor,delano,sprinter,24tt,232599,139743,M80355,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2025,thor,delano,N/A,24tt,241359,169743,M92241,classCGas,Wheat Ridge CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108646,73995,M88677,classCGas,Longmont CO,BlueCompass RV,2024-10-12
2025,east to west,entrada,N/A,210ns,108642,79981,M88673,classCGas,Longmont CO,BlueCompass RV,2024-10-12
