"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Grand Design","Influence","2903RL","99836","97236","54279","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2024","Alliance RV","Paradigm","375RD","132528","99999","53493","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Grand Design","Influence","3503GK","103319","100719","54643","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Jayco","Pinnacle","36FBTS","153271","107090","54140","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Alliance RV","Paradigm","310RL","120294","109995","53702","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Jayco","Pinnacle","38FBRK","154671","110129","54235","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2024","Alliance RV","Paradigm","295MK","114135","67999","53523","Fifth Wheel","Brewerton NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3950","110695","68007","54034","Fifth Wheel","Waterloo NY","Wilkins","2024-10-17"
"2025","Forest River RV","Classic","361RL","91153","68669","54083","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3950","110695","69672","53776","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Classic","375RL","90368","69698","54082","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3950","110944","69884","54319","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2024","Heartland","N/A","CT3.7","107581","69999","52878","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2025","Alliance RV","Avenue","32RLS","88962","70652","54706","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","364BHL","86864","71048","54377","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Venture RV","SportTrek","STTF353VIK","102836","71575","54430","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","295RL","75283","71730","53862","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","298BH","74892","72292","54004","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2024","Heartland","N/A","CT3.0","93391","60938","52742","Fifth Wheel","Waterloo NY","Wilkins","2024-10-17"
"2024","Keystone RV","Cougar","260MLE","86294","61956","52075","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3750","103758","62243","53655","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Forest River RV","Classic","374BH","80659","62704","54542","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2024","Heartland","N/A","CT3.0","93391","62761","52743","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3650","104669","63000","53768","Fifth Wheel","Waterloo NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3650","104905","64742","54320","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","3650","105194","64988","54143","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","316RLS","83754","65617","53596","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Chaparral","381DBL","95987","66752","53871","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","260RD","70349","67187","53785","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","316RLS","83865","67204","54053","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Jayco","Eagle","321RSTS","106941","74486","53635","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","360MBI","90938","74637","54457","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
